year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,,
2000,"Keck, Tinker",Tinker,Keck,SS,6,1,73,200,0,0,4.55,0,0,4.31,0,36.5,120,15,0,,,0,0,0,0,,
2000,"Keenan, Sean",Sean,Keenan,QB,6,3,75,202,0,0,5.03,0,0,4.41,7.1,25.5,95,16,0,,,0,0,32,0,,
2000,"Kelly, Ben",Ben,Kelly,CB,5,9,69,183,0,0,4.53,0,0,3.95,0,36,116,17,3,Colorado,22(84),22,84,0,0,,
2000,"Kendra, Dan",Dan,Kendra,FB,6,1,73,251,0,0,4.84,0,0,0,0,35,119,24,0,,,0,0,0,0,,
2000,"Kennedy, Kenoy",Kenoy,Kennedy,FS,6,1,73,221,0,0,4.71,0,0,4.38,0,33.5,113,8,2,Arkansas,14(45),14,45,0,0,,
2000,"Key, Sean",Sean,Key,FS,5,11,71,188,0,0,4.65,0,0,4.2,0,0,0,0,0,,,0,0,0,0,,
2000,"Klemm, Adrian",Adrian,Klemm,OT,6,4,76,307,0,0,4.98,0,0,0,0,0,0,24,2,Hawaii,15(46),15,46,0,0,,
2000,"Kline, Andrew",Andrew,Kline,OG,6,2,74,305,0,0,5.43,0,0,4.6,0,28,103,26,7,San Diego State,14(220),14,220,0,0,,
2000,"Knight, Marcus",Marcus,Knight,WR,6,1,73,180,0,0,4.72,0,0,4.38,6.92,28.5,106,15,0,,,0,0,0,0,,
2000,"LaMontagne, Noel",Noel,LaMontagne,OG,6,4,76,299,0,0,5.09,0,0,0,0,0,0,21,0,,,0,0,0,0,,
2000,"Larrimore, Kareem",Kareem,Larrimore,CB,5,11,71,190,0,0,4.42,0,0,0,0,34,125,0,4,West Texas A&M,15(109),15,109,0,0,,
2000,"Larsen, Leif",Leif,Larsen,DT,6,5,77,300,0,0,5.08,0,0,4.37,0,30,110,45,6,UTEP,28(194),28,194,0,0,,
2000,"Lee, Charles",Charles,Lee,WR,6,2,74,202,0,0,4.56,2.62,1.57,4.25,7.3,35.5,125,15,7,UCF,36(242),36,242,0,0,,
2000,"Lester, Tim",Tim,Lester,QB,6,1,73,202,0,0,5.02,0,0,4.24,7.1,27,97,16,0,,,0,0,26,0,,
2000,"Lewis, Jamal",Jamal,Lewis,RB,6,1,73,240,0,0,4.58,0,0,0,7.05,34.63,117,23,1,Tennessee,5(5),5,5,0,0,,
2000,"Lucas, Al",Al,Lucas,DT,6,1,73,294,0,0,5,0,0,4.56,0,36,108,28,0,,,0,0,0,0,,
2000,"Lucas, Anthony",Anthony,Lucas,WR,6,3,75,194,0,0,4.53,0,0,0,6.92,35,121,15,4,Arkansas,20(114),20,114,0,0,,
2000,"Lyman, Dustin",Dustin,Lyman,ILB,6,4,76,259,0,0,4.7,0,0,4.06,0,35,118,22,3,Wake Forest,25(87),25,87,0,0,,
2000,"Macklin, David",David,Macklin,CB,5,9,69,194,0,0,4.54,0,0,4.09,0,37.5,120,0,3,Penn State,29(91),29,91,0,0,,
2000,"Malbrough, Anthony",Anthony,Malbrough,CB,5,9,69,184,0,0,4.44,0,0,4,0,35.5,117,20,5,Texas Tech,1(130),1,130,0,0,,
2000,"Martin, Tee",Tee,Martin,QB,6,2,74,227,0,0,4.58,0,0,0,7.1,34.5,113,16,5,Tennessee,34(163),34,163,11,0,,
2000,"McCaskey, Terrance",Terrance,McCaskey,TE,6,6,78,271,0,0,5,0,0,0,0,29,101,0,0,,,0,0,0,0,,
2000,"McDougal, Kevin",Kevin,McDougal,RB,6,1,73,206,0,0,4.63,0,0,4.12,7.05,32,108,20,0,,,0,0,0,0,,
2000,"McDougle, Stockar",Stockar,McDougle,OT,6,5,77,361,0,0,5.5,0,0,0,0,0,0,24,1,Oklahoma,20(20),20,20,0,0,,
2000,"McIntosh, Chris",Chris,McIntosh,OT,6,7,79,315,0,0,5.39,0,0,0,0,0,0,28,1,Wisconsin,22(22),22,22,0,0,,
2000,"McIntosh, Damion",Damion,McIntosh,OT,6,4,76,328,0,0,5.31,0,0,4.71,0,26,97,23,3,Kansas State,21(83),21,83,0,0,,
2000,"McKinley, Alvin",Alvin,McKinley,DT,6,4,76,289,0,0,5.09,0,0,4.61,0,27.5,102,22,4,Mississippi State,26(120),26,120,0,0,,
2000,"Mealey, Rondell",Rondell,Mealey,RB,6,1,73,212,0,0,4.69,0,0,4.15,7.05,33,120,20,7,LSU,46(252),46,252,0,0,,
2000,"Meester, Brad",Brad,Meester,OC,6,4,76,298,0,0,5.12,0,0,4.43,0,34,110,25,2,Northern Iowa,29(60),29,60,0,0,,
2000,"Meier, Rob",Rob,Meier,DE,6,5,77,284,0,0,4.99,0,0,4.52,0,30.5,113,27,7,Washington State,35(241),35,241,0,0,,
2000,"Mercier, Richard",Richard,Mercier,OG,6,3,75,295,0,0,5.39,0,0,4.78,0,26,97,18,5,Miami (FL),19(148),19,148,0,0,,
2000,"Miller, Keith",Keith,Miller,ILB,6,1,73,246,0,0,4.97,0,0,4.43,0,27.5,110,24,0,,,0,0,0,0,,
2000,"Montgomery, Scottie",Scottie,Montgomery,WR,6,1,73,196,0,0,4.57,0,0,4.11,6.92,36,117,15,0,,,0,0,0,0,,
2000,"Montgomery, Wendell",Wendell,Montgomery,WR,6,3,75,203,0,0,4.81,0,0,4.24,6.92,35.5,117,15,0,,,0,0,0,0,,
2000,"Moore, Corey",Corey,Moore,OLB,5,11,71,223,0,0,4.6,0,0,0,0,0,0,21,3,Virginia Tech,27(89),27,89,0,0,,
2000,"Moore, Michael",Michael,Moore,OG,6,3,75,320,0,0,5.45,0,0,5.06,0,24.5,94,34,4,Troy,35(129),35,129,0,0,,
2000,"Moore, Muneer",Muneer,Moore,WR,6,2,74,201,0,0,4.52,0,0,4.09,6.92,37.5,129,15,5,Richmond,25(154),25,154,0,0,,
2000,"Moreau, Frank",Frank,Moreau,RB,6,1,73,231,0,0,4.57,0,0,0,7.05,36,117,23,4,Louisville,21(115),21,115,0,0,,
2000,"Morris, Aric",Aric,Morris,SS,5,10,70,211,0,0,4.56,0,0,0,0,0,0,24,5,Michigan State,6(135),6,135,0,0,,
2000,"Morris, Rob",Rob,Morris,ILB,6,2,74,250,0,0,4.77,0,0,4.17,0,33,113,18,1,Brigham Young,28(28),28,28,0,0,,
2000,"Morris, Sammy",Sammy,Morris,FB,6,1,73,221,0,0,4.65,0,0,4.21,0,37.5,117,23,5,Texas Tech,27(156),27,156,0,0,,
2000,"Morris, Sylvester",Sylvester,Morris,WR,6,3,75,216,0,0,4.6,0,0,4.17,6.92,34.5,119,15,1,Jackson State,21(21),21,21,0,0,,
2000,"Morton, Chad",Chad,Morton,RB,5,8,68,182,0,0,4.5,0,0,0,7.05,36,121,18,5,USC,37(166),37,166,0,0,,
2000,"Myers, Bobby",Bobby,Myers,FS,6,1,73,183,0,0,4.56,0,0,4.1,0,37.5,123,0,4,Wisconsin,30(124),30,124,0,0,,
2000,"Noa, Kualana",Kualana,Noa,OT,6,4,76,317,0,0,5.35,0,0,4.74,0,25.5,98,27,0,,,0,0,0,0,,
2000,"Northcutt, Dennis",Dennis,Northcutt,WR,5,11,71,175,0,0,4.43,0,0,4.04,6.92,37.5,123,15,2,Arizona,1(32),1,32,0,0,,
2000,"Nuno, Carlos",Carlos,Nuno,TE,6,4,76,263,0,0,5.03,0,0,0,0,28,0,23,0,,,0,0,0,0,,
2000,"Olson, Erik",Erik,Olson,SS,6,1,73,208,0,0,4.63,0,0,4.21,0,35,115,17,7,Colorado State,30(236),30,236,0,0,,
2000,"ONeal, Andre",Andre,ONeal,ILB,6,1,73,235,0,0,4.72,0,0,4.24,0,34,114,16,0,,,0,0,0,0,,
2000,"ONeal, Matt",Matt,ONeal,OC,6,3,75,277,0,0,5.06,0,0,4.72,0,27.5,94,17,0,,,0,0,0,0,,
2000,"Pennington, Chad",Chad,Pennington,QB,6,4,76,229,0,0,4.81,0,0,4.16,7.1,33.5,111,16,1,Marshall,18(18),18,18,25,0,,
2000,"Philyaw, Mareno",Mareno,Philyaw,WR,6,2,74,205,0,0,4.66,0,0,4.13,6.92,39.5,129,15,6,Troy,6(172),6,172,0,0,,
2000,"Pittman, Cedric",Cedric,Pittman,OLB,6,3,75,261,0,0,4.9,0,0,4.52,0,30.5,111,20,0,,,0,0,0,0,,
2000,"Polk, DaShon",DaShon,Polk,OLB,6,2,74,233,0,0,4.75,0,0,4.45,0,32,111,18,7,Arizona,45(251),45,251,0,0,,
2000,"Poteat, Hank",Hank,Poteat,CB,5,10,70,197,0,0,4.57,0,0,4,0,37,126,16,3,Pittsburgh,15(77),15,77,0,0,,
2000,"Prentice, Travis",Travis,Prentice,RB,6,1,73,225,0,0,4.5,0,0,4.4,7.05,37,115,23,3,Miami (OH),1(63),1,63,0,0,,
2000,"Rattay, Tim",Tim,Rattay,QB,6,1,73,215,0,0,4.91,0,0,4.21,7.1,25.5,100,16,7,Louisiana Tech,6(212),6,212,27,0,,
2000,"Raynock, Chase",Chase,Raynock,OT,6,6,78,308,0,0,5.5,0,0,5,0,25,94,22,0,,,0,0,0,0,,
2000,"Redman, Chris",Chris,Redman,QB,6,3,75,222,0,0,5.37,0,0,4.78,7.1,26.5,98,16,3,Louisville,13(75),13,75,16,0,,
2000,"Redmond, J.R.",J.R.,Redmond,RB,6,1,73,216,0,0,4.48,0,0,0,7.05,32.5,121,20,3,Arizona State,14(76),14,76,0,0,,
2000,"Reese, Quinton",Quinton,Reese,DE,6,4,76,283,0,0,5.13,0,0,4.68,0,30,101,18,6,Auburn,15(181),15,181,0,0,,
2000,"Reyes, Tutan",Tutan,Reyes,OT,6,3,75,299,0,0,5.37,0,0,4.88,0,26.5,99,20,5,Mississippi,2(131),2,131,0,0,,
2000,"Riti, Rob",Rob,Riti,OC,6,2,74,293,0,0,5.19,0,0,0,0,29.5,106,17,0,,,0,0,0,0,,
2000,"Robbins, Fred",Fred,Robbins,DT,6,4,76,312,0,0,5.09,0,0,4.72,0,29.5,94,25,2,Wake Forest,24(55),24,55,0,0,,
2000,"Robinson-Randall, Greg",Greg,Robinson-Randall,OT,6,6,78,333,0,0,5.59,0,0,5.13,0,26,95,22,4,Michigan State,33(127),33,127,0,0,,
2000,"Roesler, Roger",Roger,Roesler,OG,6,6,78,314,0,0,5.31,0,0,4.76,0,29.5,101,25,0,,,0,0,0,0,,
2000,"Rogers, Phillip",Phillip,Rogers,RB,6,1,73,232,0,0,4.68,0,0,4.31,7.05,37,124,19,0,,,0,0,0,0,,
2000,"Sanders, Lewis",Lewis,Sanders,CB,6,1,73,202,0,0,4.5,0,0,0,0,37,116,10,4,Maryland,1(95),1,95,0,0,,
2000,"Sanford, Ketric",Ketric,Sanford,RB,5,8,68,199,0,0,4.6,0,0,4.3,7.05,32,118,12,0,,,0,0,0,0,,
2000,"Sanyika, Sekou",Sekou,Sanyika,OLB,6,3,75,241,0,0,4.75,0,0,4.38,0,32.5,111,21,7,California,9(215),9,215,0,0,,
2000,"Savea, Manuia",Manuia,Savea,OG,6,2,74,308,0,0,5.34,0,0,0,0,25,92,24,7,Arizona,1(207),1,207,0,0,,
2000,"Scott, Gari",Gari,Scott,WR,6,1,73,194,0,0,4.59,0,0,0,6.92,33.5,119,15,4,Michigan State,5(99),5,99,0,0,,
2000,"Scott, Tony",Tony,Scott,CB,5,10,70,193,0,0,4.5,0,0,4.24,0,34,115,11,6,North Carolina State,13(179),13,179,0,0,,
2000,"Seals, Richard",Richard,Seals,DT,6,2,74,316,0,0,5.13,0,0,4.6,0,28.5,102,24,7,Utah,12(218),12,218,0,0,,
2000,"Shea, Aaron",Aaron,Shea,FB,6,4,76,253,0,0,4.81,0,0,4.3,0,37.5,114,0,4,Michigan,16(110),16,110,0,0,,
2000,"Shepherd, Jacoby",Jacoby,Shepherd,CB,6,2,74,195,0,0,4.53,0,0,0,0,35,120,5,2,Oklahoma State,31(62),31,62,0,0,,
2000,"Shivers, Wes",Wes,Shivers,OT,6,6,78,318,0,0,5.65,0,0,4.81,0,22.5,98,18,7,Mississippi State,31(237),31,237,0,0,,
2000,"Simoneau, Mark",Mark,Simoneau,OLB,6,1,73,237,0,0,4.6,0,0,4.09,0,36,117,24,3,Kansas State,5(67),5,67,0,0,,
2000,"Sirmon, Peter",Peter,Sirmon,ILB,6,2,74,246,0,0,4.84,0,0,4.27,0,34.5,115,20,4,Oregon,34(128),34,128,0,0,,
2000,"Slaughter, T.J.",T.J.,Slaughter,ILB,6,1,73,247,0,0,4.87,0,0,4.26,0,30,112,24,3,Southern Miss,30(92),30,92,0,0,,
2000,"Smiley, Dwyte",Dwyte,Smiley,FS,6,1,73,198,0,0,4.57,0,0,4.29,0,35,115,13,0,,,0,0,0,0,,
2000,"Smith, Jamel",Jamel,Smith,ILB,6,1,73,245,0,0,5.18,0,0,4.58,0,29.5,108,0,0,,,0,0,0,0,,
2000,"Smith, Marvel",Marvel,Smith,OT,6,5,77,320,0,0,5.37,0,0,4.83,0,27.5,100,24,2,Arizona State,7(38),7,38,0,0,,
2000,"Smith, Paul",Paul,Smith,FB,5,11,71,220,0,0,4.65,0,0,0,0,0,0,25,5,UTEP,3(132),3,132,0,0,,
2000,"Smith, Terrelle",Terrelle,Smith,FB,6,1,73,249,0,0,5,0,0,4.85,0,32.5,109,19,4,Arizona State,2(96),2,96,0,0,,
2000,"Soward, R.Jay",R.Jay,Soward,WR,5,10,70,177,0,0,4.35,0,0,0,6.92,35,124,15,0,,,0,0,0,0,,
2000,"Spikes, Rashon",Rashon,Spikes,RB,5,11,71,204,0,0,4.78,0,0,4.47,7.05,33,113,13,0,,,0,0,0,0,,
2000,"Spotwood, Quinton",Quinton,Spotwood,WR,5,11,71,184,0,0,4.55,0,0,0,6.92,33.5,123,15,0,,,0,0,0,0,,
2000,"St.Clair, John",John,St.Clair,OC,6,5,77,302,0,0,5.2,0,0,0,0,0,0,25,0,,,0,0,0,0,,
2000,"Stachelski, Dave",Dave,Stachelski,TE,6,3,75,250,0,0,4.78,0,0,4.14,0,38,115,24,5,Boise State,12(141),12,141,0,0,,
2000,"Stith, Shyrone",Shyrone,Stith,RB,5,8,68,204,0,0,4.6,0,0,4.14,7.05,35,111,13,7,Virginia Tech,37(243),37,243,0,0,,
2000,"Tant, Jay",Jay,Tant,TE,6,3,75,255,0,0,4.75,0,0,0,0,0,0,31,5,Northwestern,35(164),35,164,0,0,,
2000,"Tauscher, Mark",Mark,Tauscher,OG,6,4,76,318,0,0,5.37,0,0,4.84,0,27,90,22,7,Wisconsin,18(224),18,224,0,0,,
2000,"Taylor, Shannon",Shannon,Taylor,OLB,6,3,75,249,0,0,4.65,0,0,0,0,34.5,115,0,6,Virginia,18(184),18,184,0,0,,
2000,"Taylor, Travis",Travis,Taylor,WR,6,1,73,199,0,0,4.43,0,0,0,7.15,37,118,15,1,Florida,10(10),10,10,0,0,,
2000,"Thomas, Adalius",Adalius,Thomas,DE,6,3,75,270,0,0,4.56,0,0,4.42,0,38.5,120,0,6,Southern Miss,20(186),20,186,0,0,,
2000,"Thomas, Jason",Jason,Thomas,OG,6,4,76,300,0,0,5.22,0,0,0,0,29.5,100,23,7,Hampton,16(222),16,222,23,0,,
2000,"Thompson, Michael",Michael,Thompson,OT,6,5,77,305,0,0,5.28,0,0,4.73,0,26,104,16,4,Tennessee State,6(100),6,100,0,0,,
2000,"Tillman, Travares",Travares,Tillman,FS,6,1,73,194,0,0,4.6,0,0,4.29,0,37.5,123,15,2,Georgia Tech,27(58),27,58,0,0,,
2000,"Tosi, Mao",Mao,Tosi,DT,6,5,77,310,0,0,5.26,0,0,4.6,0,28.5,99,19,5,Idaho,7(136),7,136,0,0,,
2000,"Tuiaea, Mac",Mac,Tuiaea,DT,6,6,78,296,0,0,5.09,0,0,4.72,0,29,99,25,0,,,0,0,0,0,,
2000,"Tujague, Ryan",Ryan,Tujague,OG,6,5,77,297,0,0,5.16,0,0,4.95,0,27,96,21,0,,,0,0,0,0,,
2000,"Ulbrich, Jeff",Jeff,Ulbrich,ILB,6,1,73,249,0,0,4.65,0,0,4.3,0,32,109,24,3,Hawaii,24(86),24,86,0,0,,
2000,"Urlacher, Brian",Brian,Urlacher,OLB,6,4,76,258,0,0,4.59,0,0,4.18,0,34,122,27,1,New Mexico,9(9),9,9,0,0,,
2000,"Vaughn, Darrick",Darrick,Vaughn,CB,5,11,71,196,0,0,4.53,0,0,4.16,0,36.5,121,14,7,Texas State University,5(211),5,211,0,0,,
2000,"Vincent, Andy",Andy,Vincent,OG,6,4,76,306,0,0,5.2,0,0,4.42,0,28.5,108,14,0,,,0,0,0,0,,
2000,"Wade, Todd",Todd,Wade,OT,6,8,80,326,0,0,5.22,0,0,4.68,0,27.5,101,29,2,Mississippi,22(53),22,53,0,0,,
2000,"Walters, Troy",Troy,Walters,WR,5,7,67,171,0,0,4.55,0,0,3.84,6.92,32.5,106,15,5,Stanford,36(165),36,165,0,0,,
2000,"Warren, Steve",Steve,Warren,DT,6,1,73,307,0,0,5.1,0,0,4.56,0,30.5,105,29,3,Nebraska,12(74),12,74,0,0,,
2000,"Washington, Marcus",Marcus,Washington,OLB,6,3,75,252,0,0,4.67,0,0,4.49,0,35,118,0,2,Auburn,28(59),28,59,0,0,,
2000,"Webster, Jason",Jason,Webster,CB,5,9,69,180,0,0,4.42,0,0,3.98,0,35.5,122,17,2,Texas A&M,17(48),17,48,0,0,,
2000,"Whalen, James",James,Whalen,TE,6,3,75,228,0,0,4.78,0,0,4.22,0,31,110,0,5,Kentucky,28(157),28,157,0,0,,
2000,"Wheatley, Austin",Austin,Wheatley,TE,6,4,76,254,0,0,4.66,0,0,4.18,0,32.5,121,0,5,Iowa,29(158),29,158,0,0,,
2000,"Wheeler, Damon",Damon,Wheeler,CB,5,9,69,179,0,0,4.51,0,0,4.27,0,35,115,11,0,,,0,0,0,0,,
2000,"White, Anthony",Anthony,White,RB,6,1,73,195,0,0,4.68,0,0,4.24,7.05,32.5,118,20,0,,,0,0,0,0,,
2000,"White, Dez",Dez,White,WR,6,1,73,218,0,0,4.62,0,0,4.09,6.92,37.5,124,15,3,Georgia Tech,7(69),7,69,0,0,,
2000,"Williams, Bobby",Bobby,Williams,OT,6,4,76,332,0,0,5.31,0,0,4.72,0,29,97,28,0,,,0,0,0,0,,
2000,"Williams, Jack",Jack,Williams,SS,5,10,70,206,0,0,4.72,0,0,4.65,0,31.5,108,15,0,,,0,0,0,0,,
2000,"Williams, James",James,Williams,WR,5,11,71,180,0,0,4.59,0,0,4.16,6.92,36,123,15,6,Marshall,9(175),9,175,0,0,,
2000,"Williams, Josh",Josh,Williams,DT,6,4,76,282,0,0,4.9,0,0,4.25,0,30.5,111,0,4,Michigan,28(122),28,122,0,0,,
2000,"Wilson, Antonio",Antonio,Wilson,OLB,6,2,74,245,0,0,4.56,0,0,0,0,0,0,11,4,Texas A&M-Commerce,12(106),12,106,0,0,,
2000,"Woodard, Cedric",Cedric,Woodard,DT,6,3,75,290,0,0,5.21,0,0,0,0,30.5,109,23,6,Texas,25(191),25,191,0,0,,
2000,"Wright, Destry",Destry,Wright,RB,5,11,71,216,0,0,4.84,0,0,4.41,7.05,29.5,112,15,0,,,0,0,0,0,,
2000,"Wynn, Spergon",Spergon,Wynn,QB,6,4,76,229,0,0,4.91,0,0,4.59,7.1,34,108,16,6,Texas State University,17(183),17,183,25,0,,
2000,"Yamini, Bashir",Bashir,Yamini,WR,6,3,75,191,0,0,4.53,0,0,4.18,6.92,33,130,15,0,,,0,0,0,0,,
2000,"Young, Brian",Brian,Young,DE,6,3,75,278,0,0,4.94,0,0,4.47,0,29.5,106,27,5,UTEP,10(139),10,139,0,0,,
1999,"Abdullah, Rahim",Rahim,Abdullah,OLB,6,5,77,244,0,0,4.85,0,0,4.36,0,34,118,17,2,Clemson,14(45),14,45,0,0,,
1999,"Adams, Ben",Ben,Adams,OG,6,5,77,324,0,0,5.36,0,0,4.83,0,25.5,98,26,0,,,0,0,0,0,,
1999,"Armour, Phillip",Phillip,Armour,OC,6,3,75,318,0,0,5.53,0,0,4.59,0,30.5,100,23,0,,,0,0,0,0,,
1999,"Ayanbadejo, Brendon",Brendon,Ayanbadejo,OLB,6,1,73,234,0,0,4.67,0,0,4.36,0,36,117,18,0,,,0,0,0,0,,
1999,"Azumah, Jerry",Jerry,Azumah,RB,5,10,70,195,0,0,4.48,0,0,3.86,7.05,43.5,132,15,5,New Hampshire,14(147),14,147,0,0,,
1999,"Bailey, Champ",Champ,Bailey,CB,6,1,73,184,0,0,4.28,0,0,3.79,0,37,121,0,1,Georgia,7(7),7,7,0,0,,
1999,"Bailey, Karsten",Karsten,Bailey,WR,6,1,73,205,0,0,4.33,0,0,3.99,6.92,40,121,15,3,Auburn,21(82),21,82,0,0,,
1999,"Baker, Eugene",Eugene,Baker,WR,6,1,73,167,0,0,4.46,0,0,4.03,6.92,36.5,126,15,5,Kent State,31(164),31,164,0,0,,
1999,"Bandhaur, Todd",Todd,Bandhaur,QB,6,3,75,236,0,0,5.26,0,0,4.61,7.1,31,103,16,0,,,0,0,31,0,,
1999,"Barnes, Lionel",Lionel,Barnes,DE,6,5,77,264,0,0,5,0,0,4.52,0,34,112,24,6,Louisiana-Monroe,7(176),7,176,0,0,,
1999,"Barnes, Marlon",Marlon,Barnes,RB,5,10,70,211,0,0,4.49,0,0,4.32,7.05,35.5,120,18,0,,,0,0,0,0,,
1999,"Barton, Eric",Eric,Barton,ILB,6,3,75,247,0,0,4.68,0,0,4.32,0,32,112,20,5,Maryland,13(146),13,146,0,0,,
1999,"Basnight, Michael",Michael,Basnight,RB,6,1,73,241,0,0,4.6,0,0,4.42,7.05,34.5,118,18,0,,,0,0,0,0,,
1999,"Bates, DWayne",DWayne,Bates,WR,6,2,74,215,0,0,4.59,0,0,4.24,6.92,37,117,15,3,Northwestern,10(71),10,71,0,0,,
1999,"Battle, Albrey",Albrey,Battle,DT,6,3,75,294,0,0,5.38,0,0,4.66,0,29,101,23,0,,,0,0,0,0,,
1999,"Beauchamp, Tim",Tim,Beauchamp,DE,6,2,74,270,0,0,4.93,0,0,0,0,26.5,0,24,0,,,0,0,0,0,,
1999,"Bishop, Michael",Michael,Bishop,QB,6,1,73,205,0,0,4.85,0,0,4.62,7.1,33,113,16,7,Kansas State,21(227),21,227,10,0,,
1999,"Bishop, Octavious",Octavious,Bishop,OT,6,5,77,354,0,0,5.84,0,0,0,0,0,0,22,0,,,0,0,0,0,,
1999,"Bly, Dre",Dre,Bly,CB,5,10,70,186,0,0,4.51,0,0,4.09,0,34.5,116,0,2,North Carolina,10(41),10,41,0,0,,
1999,"Boston, David",David,Boston,WR,6,1,73,215,0,0,4.47,0,0,4.09,6.92,37,116,15,1,Ohio State,8(8),8,8,0,0,,
1999,"Bowens, David",David,Bowens,DE,6,3,75,255,0,0,4.85,0,0,4.38,0,31,112,0,5,Western Illinois,25(158),25,158,0,0,,
1999,"Bradley, Melvin",Melvin,Bradley,DE,6,1,73,269,0,0,4.67,0,0,4.32,0,31,111,0,6,Arkansas,33(202),33,202,0,0,,
1999,"Bradley, Ronnie",Ronnie,Bradley,RB,5,9,69,221,0,0,4.57,0,0,4.1,7.05,36,115,20,0,,,0,0,0,0,,
1999,"Bray, Jason",Jason,Bray,CB,5,10,70,185,0,0,4.49,0,0,4.35,0,33,113,0,0,,,0,0,0,0,,
1999,"Brooks, Aaron",Aaron,Brooks,QB,6,4,76,203,0,0,4.6,0,0,4.29,7.1,35.5,120,16,4,Virginia,36(131),36,131,17,0,,
1999,"Brooks, Kevin",Kevin,Brooks,CB,5,9,69,169,0,0,4.34,0,0,3.86,0,36,119,0,0,,,0,0,0,0,,
1999,"Broomfield, Donald",Donald,Broomfield,DT,6,3,75,302,0,0,5.08,0,0,4.34,0,31,106,24,7,Clemson,43(249),43,249,0,0,,
1999,"Brown, Cuncho",Cuncho,Brown,TE,6,4,76,272,0,0,4.78,0,0,4.44,0,31.5,110,0,0,,,0,0,0,0,,
1999,"Brown, Larry",Larry,Brown,TE,6,5,77,278,0,0,4.94,0,0,4.5,0,34,113,20,0,,,0,0,0,0,,
1999,"Brown, Na",Na,Brown,WR,6,1,73,184,0,0,4.56,0,0,0,6.92,40.5,110,15,4,North Carolina,35(130),35,130,0,0,,
1999,"Brown, Wilbert",Wilbert,Brown,OG,6,2,74,311,0,0,5.58,0,0,5.02,0,26,98,22,0,,,0,0,0,0,,
1999,"Bryant, Fernando",Fernando,Bryant,CB,5,10,70,183,0,0,4.5,0,0,4.06,0,35.5,115,0,1,Alabama,26(26),26,26,0,0,,
1999,"Bryant, Tony",Tony,Bryant,DE,6,4,76,273,0,0,4.85,0,0,4.57,0,34.5,111,16,2,Florida State,9(40),9,40,0,0,,
1999,"Bryson, Shawn",Shawn,Bryson,FB,6,1,73,235,0,0,4.63,0,0,0,0,38.5,128,18,3,Tennessee,25(86),25,86,0,0,,
1999,"Brzezinski, Doug",Doug,Brzezinski,OG,6,4,76,309,0,0,5.32,0,0,4.53,0,26,98,26,3,Boston College,3(64),3,64,0,0,,
1999,"Bulsworth, Brandon",Brandon,Bulsworth,OG,6,4,76,308,0,0,5.01,0,0,4.43,0,31.5,111,24,0,,,0,0,0,0,,
1999,"Burke, Thomas",Thomas,Burke,DE,6,2,74,264,0,0,4.84,0,0,4.38,0,35,111,24,0,,,0,0,0,0,,
1999,"Burley, Siaha",Siaha,Burley,WR,5,11,71,166,0,0,4.53,0,0,4.16,6.92,34,113,15,0,,,0,0,0,0,,
1999,"Burroughs, Justin",Justin,Burroughs,OC,6,4,76,288,0,0,4.86,0,0,4.23,0,33,114,23,0,,,0,0,0,0,,
1999,"Campbell, Dan",Dan,Campbell,TE,6,5,77,263,0,0,4.85,0,0,4.07,0,36,121,25,3,Texas A&M,18(79),18,79,0,0,,
1999,"Carty, Johndale",Johndale,Carty,FS,6,1,73,192,0,0,4.58,0,0,4.15,0,40,126,12,4,Utah State,31(126),31,126,0,0,,
1999,"Cesario, Anthony",Anthony,Cesario,OG,6,6,78,312,0,0,5.29,0,0,0,0,26.5,103,0,3,Colorado State,27(88),27,88,0,0,,
1999,"Cheatham, Kenny",Kenny,Cheatham,WR,6,3,75,211,0,0,4.6,0,0,0,6.92,36,115,15,0,,,0,0,0,0,,
1999,"Chester, Ed",Ed,Chester,DT,6,4,76,294,0,0,4.91,0,0,0,0,0,0,21,0,,,0,0,0,0,,
1999,"Chiaverini, Darrin",Darrin,Chiaverini,WR,6,1,73,212,0,0,4.53,0,0,4.16,6.92,33,112,15,5,Colorado,15(148),15,148,0,0,,
1999,"Claiborne, Chris",Chris,Claiborne,ILB,6,3,75,248,0,0,4.63,0,0,4.37,0,34,116,16,1,USC,9(9),9,9,0,0,,
1999,"Clark, Desmond",Desmond,Clark,TE,6,3,75,255,0,0,4.86,0,0,4.35,0,31,113,12,6,Wake Forest,10(179),10,179,0,0,,
1999,"Cloud, Mike",Mike,Cloud,RB,5,11,71,200,0,0,4.56,0,0,4.16,7.05,38.5,117,17,2,Boston College,23(54),23,54,0,0,,
1999,"Coady, Rich",Rich,Coady,SS,6,1,73,210,0,0,4.55,0,0,3.88,0,36,119,20,3,Texas A&M,7(68),7,68,0,0,,
1999,"Coats, Tony",Tony,Coats,OG,6,7,79,312,0,0,5.35,0,0,4.54,0,30,101,21,7,Washington,3(209),3,209,0,0,,
1999,"Cochran, Antonio",Antonio,Cochran,DE,6,4,76,297,0,0,5.12,0,0,4.55,0,33,112,19,4,Georgia,20(115),20,115,0,0,,
1999,"Codie, Nikia",Nikia,Codie,FS,6,3,75,207,0,0,4.57,0,0,4.2,0,34,121,17,0,,,0,0,0,0,,
